date,product_category,product_name,units_sold,units_returned,price,discount_percentage,revenue,platform,location
2020-09-09,Protein,SuperVita,0.0,1.0,12.5,25.0,0.0,Mobile App,Chicago
2020-03-18,Weight Loss,SuperVita,0.0,1.0,12.5,10.0,0.0,Online,Chicago
2020-07-01,Weight Loss,SuperVita,11.0,0.0,12.5,0.0,0.0,Instore,Phoenix
2020-01-15,Immunity Boosters,ImmunoPro,11.0,1.0,9.99,50.0,54.945,Mobile App,Los Angeles
2020-09-09,Immunity Boosters,DreamRest,11.0,1.0,12.5,10.0,0.0,Online,Los Angeles
2020-11-25,Protein,ImmunoPro,3.0,2.0,15.0,0.0,45.0,Online,Chicago
2020-02-19,Protein,SlimFast,48.0,1.0,9.99,10.0,431.568,Mobile App,Chicago
2020-12-16,Protein,SuperVita,37.0,1.0,15.0,50.0,277.5,Mobile App,Chicago
2020-05-20,Energy Drinks,ImmunoPro,37.0,1.0,10.99,10.0,365.967,Online,New York
2020-04-29,Protein,PowerFuel,11.0,2.0,12.5,20.0,0.0,Instore,Los Angeles
2020-08-05,Sleep Aids,ImmunoPro,41.0,1.0,9.99,0.0,409.59,Instore,Los Angeles
2020-06-24,Energy Drinks,DreamRest,30.0,2.0,12.5,0.0,0.0,Instore,Los Angeles
2020-11-18,Sleep Aids,DreamRest,5.0,1.0,9.99,0.0,49.95,Instore,Chicago
2020-04-29,Energy Drinks,DreamRest,11.0,1.0,9.99,20.0,0.0,Mobile App,New York
2020-01-15,Weight Loss,SuperVita,0.0,1.0,9.99,0.0,0.0,Online,Houston
2020-11-04,Sleep Aids,ImmunoPro,11.0,0.0,15.0,20.0,132.0,Online,New York
2020-10-21,Protein,SuperVita,26.0,1.0,9.99,105.0,-12.98700000000002,Online,Los Angeles
2020-01-01,Vitamins,PowerFuel,0.0,1.0,9.99,0.0,0.0,Online,New York
2020-02-19,Weight Loss,PowerFuel,0.0,1.0,9.99,0.0,0.0,Instore,Los Angeles
2020-02-12,Energy Drinks,PowerFuel,0.0,1.0,10.99,50.0,0.0,Mobile App,New York
2020-09-30,Weight Loss,DreamRest,0.0,1.0,9.99,50.0,0.0,Instore,Chicago
2020-01-04,Vitamins,PowerFuel,0.0,1.0,9.99,20.0,0.0,Online,New York
2020-12-16,Energy Drinks,MuscleMax,16.0,0.0,15.0,10.0,216.0,Mobile App,Houston
2020-11-25,Sleep Aids,SuperVita,16.0,1.0,10.99,10.0,158.256,Online,Los Angeles
2020-08-19,Vitamins,DreamRest,11.0,1.0,12.5,25.0,0.0,Mobile App,Chicago
2020-12-02,Vitamins,SuperVita,0.0,0.0,15.0,10.0,0.0,Online,New York
2020-12-16,Energy Drinks,SlimFast,28.0,0.0,12.5,50.0,0.0,Mobile App,Chicago
2020-04-29,Vitamins,SlimFast,10.0,1.0,12.5,20.0,0.0,Instore,Los Angeles
2020-05-13,Sleep Aids,SlimFast,0.0,0.0,9.99,0.0,0.0,Online,New York
2020-05-13,Sleep Aids,PowerFuel,0.0,1.0,10.99,10.0,0.0,Online,New York
2020-08-19,Sleep Aids,ImmunoPro,11.0,1.0,15.0,105.0,-8.25,Online,New York
2020-05-27,Energy Drinks,MuscleMax,0.0,1.0,9.99,50.0,0.0,Mobile App,New York
2020-08-05,Protein,DreamRest,11.0,0.0,12.5,20.0,0.0,Instore,Los Angeles
2020-04-08,Vitamins,SuperVita,0.0,0.0,9.99,20.0,0.0,Online,Chicago
2020-03-18,Vitamins,SlimFast,15.0,1.0,9.99,105.0,-7.492500000000007,Mobile App,Phoenix
2020-01-29,Vitamins,SuperVita,0.0,1.0,10.99,25.0,0.0,Online,Chicago
2020-05-06,Energy Drinks,DreamRest,6.0,0.0,15.0,10.0,81.0,Mobile App,Phoenix
2020-11-25,Weight Loss,DreamRest,38.0,1.0,12.5,20.0,0.0,Instore,Chicago
2020-01-01,Vitamins,SlimFast,35.0,0.0,15.0,0.0,525.0,Instore,Los Angeles
2020-11-25,Vitamins,SlimFast,0.0,1.0,9.99,0.0,0.0,Instore,Phoenix
2020-05-02,Protein,SlimFast,45.0,1.0,10.99,50.0,247.275,Online,Chicago
2020-10-07,Vitamins,SuperVita,0.0,1.0,15.0,20.0,0.0,Mobile App,Los Angeles
2020-11-04,Energy Drinks,DreamRest,29.0,1.0,10.99,10.0,286.839,Instore,Los Angeles
2020-03-04,Weight Loss,SuperVita,21.0,0.0,12.5,20.0,0.0,Instore,Chicago
2020-05-13,Vitamins,MuscleMax,11.0,1.0,10.99,10.0,108.801,Mobile App,Chicago
2020-02-05,Energy Drinks,SlimFast,11.0,2.0,15.0,20.0,0.0,Instore,New York
2020-06-24,Immunity Boosters,SlimFast,7.0,0.0,12.5,0.0,87.5,Online,New York
2020-12-09,Protein,SlimFast,26.0,0.0,12.5,50.0,0.0,Mobile App,Los Angeles
2020-01-08,Protein,SuperVita,0.0,2.0,10.99,0.0,0.0,Online,New York
2020-03-11,Weight Loss,SlimFast,0.0,1.0,9.99,10.0,0.0,Mobile App,Houston
2020-03-18,Weight Loss,PowerFuel,0.0,2.0,9.99,25.0,0.0,Mobile App,Chicago
2020-01-22,Weight Loss,PowerFuel,11.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-06-17,Energy Drinks,SuperVita,35.0,2.0,12.5,50.0,0.0,Mobile App,Los Angeles
2020-04-29,Energy Drinks,SlimFast,2.0,0.0,9.99,50.0,9.99,Mobile App,Houston
2020-03-11,Sleep Aids,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,New York
2020-03-18,Immunity Boosters,DreamRest,48.0,1.0,10.99,105.0,-26.37599999999998,Instore,New York
2020-09-09,Immunity Boosters,SlimFast,32.0,1.0,9.99,0.0,319.68,Online,New York
2020-04-08,Vitamins,SuperVita,1.0,1.0,12.5,0.0,12.5,Instore,New York
2020-11-11,Energy Drinks,SuperVita,11.0,1.0,12.5,20.0,0.0,Online,New York
2020-01-29,Sleep Aids,SlimFast,0.0,2.0,15.0,20.0,0.0,Instore,Chicago
2020-11-18,Sleep Aids,SuperVita,42.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-04-08,Protein,SlimFast,20.0,1.0,12.5,105.0,-12.5,Online,Los Angeles
2020-12-09,Vitamins,PowerFuel,39.0,1.0,12.5,105.0,-24.375,Mobile App,Los Angeles
2020-08-05,Sleep Aids,MuscleMax,16.0,2.0,12.5,105.0,-10.0,Online,New York
2020-07-15,Protein,SlimFast,11.0,2.0,15.0,20.0,0.0,Online,New York
2020-01-22,Sleep Aids,SlimFast,11.0,1.0,9.99,20.0,87.912,Mobile App,Los Angeles
2020-02-12,Immunity Boosters,SlimFast,11.0,0.0,10.99,20.0,96.712,Online,New York
2020-04-22,Vitamins,DreamRest,11.0,1.0,10.99,50.0,60.445,Online,New York
2020-09-23,Weight Loss,SuperVita,0.0,1.0,9.99,10.0,0.0,Online,Los Angeles
2020-05-27,Protein,SlimFast,45.0,2.0,15.0,10.0,607.5,Online,New York
2020-06-24,Weight Loss,PowerFuel,4.0,0.0,9.99,0.0,39.96,Mobile App,Chicago
2020-03-25,Protein,PowerFuel,41.0,0.0,9.99,1.1102230246251565e-14,409.59,Online,Phoenix
2020-12-16,Weight Loss,ImmunoPro,6.0,1.0,15.0,25.0,67.5,Mobile App,Chicago
2020-07-15,Weight Loss,SuperVita,11.0,2.0,12.5,0.0,0.0,Instore,Los Angeles
2020-02-05,Immunity Boosters,SlimFast,11.0,1.0,10.99,20.0,0.0,Online,Los Angeles
2020-08-26,Weight Loss,SlimFast,31.0,0.0,9.99,0.0,309.69,Instore,New York
2020-08-12,Immunity Boosters,PowerFuel,8.0,1.0,12.5,10.0,90.0,Instore,Chicago
2020-01-15,Sleep Aids,SlimFast,0.0,1.0,15.0,20.0,0.0,Instore,Los Angeles
2020-02-05,Weight Loss,DreamRest,18.0,0.0,12.5,50.0,0.0,Mobile App,Los Angeles
2020-02-19,Protein,MuscleMax,11.0,2.0,12.5,20.0,0.0,Online,Phoenix
2020-06-17,Immunity Boosters,SuperVita,0.0,2.0,9.99,10.0,0.0,Mobile App,Los Angeles
2020-01-15,Energy Drinks,SlimFast,4.0,2.0,15.0,0.0,60.0,Mobile App,Phoenix
2020-05-13,Weight Loss,MuscleMax,11.0,2.0,9.99,20.0,0.0,Mobile App,Phoenix
2020-11-18,Sleep Aids,MuscleMax,13.0,1.0,9.99,105.0,-6.493500000000012,Online,New York
2020-01-22,Protein,MuscleMax,20.0,1.0,12.5,50.0,0.0,Online,Chicago
2020-03-25,Protein,SuperVita,0.0,1.0,10.99,20.0,0.0,Instore,Houston
2020-04-29,Weight Loss,SlimFast,0.0,0.0,12.5,20.0,0.0,Online,Chicago
2020-03-18,Weight Loss,DreamRest,0.0,2.0,10.99,20.0,0.0,Online,Los Angeles
2020-01-22,Immunity Boosters,SlimFast,11.0,1.0,15.0,20.0,0.0,Online,New York
2020-12-09,Sleep Aids,SuperVita,11.0,1.0,12.5,20.0,0.0,Online,Houston
2020-04-22,Energy Drinks,ImmunoPro,28.0,2.0,9.99,20.0,223.776,Instore,Chicago
2020-05-13,Immunity Boosters,SlimFast,11.0,0.0,12.5,20.0,0.0,Mobile App,Phoenix
2020-05-13,Weight Loss,MuscleMax,22.0,2.0,15.0,20.0,264.0,Instore,Phoenix
2020-03-25,Protein,SuperVita,39.0,2.0,12.5,105.0,-24.375,Online,Chicago
2020-05-06,Weight Loss,SlimFast,11.0,1.0,12.5,20.0,0.0,Instore,New York
2020-11-18,Sleep Aids,SuperVita,43.0,1.0,15.0,0.0,645.0,Instore,Chicago
2020-06-05,Protein,ImmunoPro,0.0,2.0,10.99,10.0,0.0,Mobile App,Houston
2020-11-25,Weight Loss,DreamRest,24.0,1.0,15.0,25.0,270.0,Online,Chicago
2020-01-22,Immunity Boosters,MuscleMax,11.0,1.0,10.99,20.0,0.0,Instore,Los Angeles
2020-08-19,Vitamins,PowerFuel,0.0,2.0,9.99,50.0,0.0,Online,Chicago
2020-05-20,Protein,MuscleMax,32.0,1.0,15.0,105.0,-24.0,Online,New York
2020-07-15,Protein,PowerFuel,11.0,1.0,12.5,25.0,0.0,Instore,Los Angeles
2020-06-24,Weight Loss,SlimFast,11.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-05-20,Immunity Boosters,SlimFast,11.0,1.0,12.5,20.0,0.0,Mobile App,Phoenix
2020-02-26,Immunity Boosters,ImmunoPro,0.0,0.0,15.0,20.0,0.0,Online,New York
2020-07-08,Protein,DreamRest,32.0,1.0,12.5,0.0,400.0,Online,New York
2020-04-08,Protein,SlimFast,11.0,1.0,12.5,10.0,0.0,Online,New York
2020-11-11,Vitamins,SlimFast,41.0,1.0,12.5,0.0,0.0,Mobile App,New York
2020-10-21,Vitamins,SuperVita,0.0,1.0,9.99,25.0,0.0,Online,Phoenix
2020-07-29,Protein,SuperVita,20.0,0.0,12.5,20.0,0.0,Mobile App,Chicago
2020-07-01,Vitamins,MuscleMax,0.0,0.0,9.99,10.0,0.0,Mobile App,Houston
2020-12-09,Immunity Boosters,SlimFast,23.0,2.0,12.5,0.0,287.5,Mobile App,Chicago
2020-04-01,Weight Loss,DreamRest,0.0,0.0,10.99,0.0,0.0,Mobile App,Chicago
2020-03-04,Immunity Boosters,MuscleMax,0.0,2.0,12.5,25.0,0.0,Mobile App,Phoenix
2020-07-22,Protein,SuperVita,19.0,2.0,9.99,105.0,-9.490499999999997,Online,Los Angeles
2020-12-02,Vitamins,PowerFuel,0.0,2.0,15.0,25.0,0.0,Mobile App,Phoenix
2020-11-18,Energy Drinks,PowerFuel,8.0,1.0,9.99,20.0,63.936,Online,Chicago
2020-12-23,Protein,MuscleMax,0.0,1.0,10.99,25.0,0.0,Mobile App,Chicago
2020-12-23,Weight Loss,PowerFuel,40.0,2.0,12.5,0.0,0.0,Instore,Chicago
2020-07-29,Vitamins,SlimFast,11.0,0.0,15.0,20.0,0.0,Mobile App,New York
2020-11-11,Immunity Boosters,SlimFast,43.0,1.0,12.5,20.0,0.0,Instore,Los Angeles
2020-07-08,Protein,SuperVita,23.0,1.0,12.5,50.0,0.0,Online,New York
2020-10-14,Immunity Boosters,SuperVita,0.0,0.0,9.99,20.0,0.0,Instore,New York
2020-04-29,Protein,SlimFast,0.0,0.0,9.99,25.0,0.0,Mobile App,Chicago
2020-02-05,Weight Loss,DreamRest,8.0,0.0,10.99,25.0,65.94,Online,New York
2020-09-02,Vitamins,ImmunoPro,0.0,1.0,15.0,20.0,0.0,Online,Houston
2020-07-22,Immunity Boosters,SuperVita,46.0,1.0,10.99,0.0,505.54,Instore,Houston
2020-01-01,Sleep Aids,ImmunoPro,36.0,0.0,10.99,10.0,356.076,Online,Chicago
2020-11-11,Weight Loss,MuscleMax,11.0,1.0,10.99,20.0,0.0,Online,Houston
2020-07-22,Protein,DreamRest,7.0,0.0,12.5,0.0,0.0,Online,Chicago
2020-10-21,Immunity Boosters,PowerFuel,0.0,1.0,10.99,50.0,0.0,Online,Chicago
2020-08-12,Protein,PowerFuel,11.0,0.0,9.99,20.0,0.0,Mobile App,New York
2020-08-12,Weight Loss,SlimFast,18.0,2.0,15.0,25.0,202.5,Instore,Chicago
2020-07-01,Sleep Aids,ImmunoPro,45.0,1.0,12.5,10.0,506.25,Instore,Phoenix
2020-10-28,Sleep Aids,PowerFuel,11.0,1.0,12.5,20.0,0.0,Instore,New York
2020-11-11,Energy Drinks,SuperVita,38.0,1.0,15.0,0.0,570.0,Online,New York
2020-08-19,Weight Loss,PowerFuel,11.0,1.0,15.0,20.0,0.0,Instore,Phoenix
2020-10-28,Vitamins,ImmunoPro,0.0,2.0,9.99,0.0,0.0,Mobile App,Houston
2020-11-25,Weight Loss,SlimFast,33.0,0.0,9.99,25.0,247.2525,Online,New York
2020-02-09,Sleep Aids,ImmunoPro,13.0,1.0,15.0,0.0,195.0,Mobile App,Houston
2020-12-09,Protein,ImmunoPro,0.0,0.0,12.5,10.0,0.0,Instore,Los Angeles
2020-06-17,Energy Drinks,ImmunoPro,0.0,1.0,15.0,0.0,0.0,Mobile App,Chicago
2020-11-11,Vitamins,PowerFuel,0.0,1.0,15.0,25.0,0.0,Mobile App,New York
2020-01-29,Energy Drinks,SlimFast,0.0,1.0,12.5,25.0,0.0,Mobile App,Los Angeles
2020-02-05,Protein,DreamRest,22.0,2.0,12.5,0.0,275.0,Mobile App,Chicago
2020-09-02,Sleep Aids,SuperVita,8.0,1.0,12.5,105.0,-5.0,Mobile App,Houston
2020-01-15,Energy Drinks,SlimFast,8.0,2.0,12.5,20.0,0.0,Mobile App,New York
2020-08-19,Energy Drinks,SuperVita,0.0,2.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-02-12,Immunity Boosters,SuperVita,11.0,1.0,12.5,20.0,0.0,Instore,Los Angeles
2020-02-12,Sleep Aids,SlimFast,0.0,1.0,10.99,25.0,0.0,Instore,New York
2020-01-15,Vitamins,PowerFuel,0.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-07-15,Weight Loss,DreamRest,2.0,0.0,12.5,0.0,0.0,Instore,Los Angeles
2020-12-02,Vitamins,MuscleMax,0.0,2.0,15.0,50.0,0.0,Online,Phoenix
2020-12-02,Weight Loss,SlimFast,0.0,1.0,12.5,50.0,0.0,Instore,Chicago
2020-11-25,Immunity Boosters,ImmunoPro,0.0,2.0,15.0,0.0,0.0,Mobile App,Chicago
2020-02-19,Immunity Boosters,SlimFast,11.0,2.0,12.5,20.0,0.0,Instore,New York
2020-04-01,Sleep Aids,PowerFuel,11.0,1.0,12.5,20.0,0.0,Mobile App,Houston
2020-02-19,Immunity Boosters,SuperVita,49.0,1.0,10.99,20.0,430.808,Instore,Los Angeles
2020-04-22,Sleep Aids,SuperVita,22.0,1.0,12.5,0.0,275.0,Mobile App,Los Angeles
2020-03-25,Weight Loss,DreamRest,40.0,1.0,12.5,50.0,250.0,Mobile App,New York
2020-12-23,Weight Loss,PowerFuel,1.0,1.0,12.5,105.0,-0.625,Instore,Los Angeles
2020-04-29,Protein,DreamRest,31.0,1.0,15.0,0.0,465.0,Mobile App,Chicago
2020-09-02,Sleep Aids,MuscleMax,0.0,1.0,12.5,20.0,0.0,Instore,Los Angeles
2020-11-18,Vitamins,SuperVita,38.0,1.0,12.5,0.0,475.0,Mobile App,Phoenix
2020-08-26,Immunity Boosters,SuperVita,0.0,2.0,9.99,10.0,0.0,Mobile App,Phoenix
2020-02-26,Immunity Boosters,MuscleMax,26.0,1.0,10.99,105.0,-14.28700000000003,Instore,Chicago
2020-12-02,Weight Loss,PowerFuel,0.0,1.0,15.0,0.0,0.0,Instore,Chicago
2020-08-04,Energy Drinks,SlimFast,0.0,1.0,15.0,25.0,0.0,Online,Chicago
2020-01-15,Sleep Aids,DreamRest,7.0,2.0,12.5,50.0,0.0,Mobile App,Chicago
2020-06-17,Energy Drinks,MuscleMax,34.0,1.0,12.5,50.0,212.5,Online,New York
2020-06-03,Weight Loss,SuperVita,0.0,1.0,12.5,10.0,0.0,Online,Phoenix
2020-04-01,Protein,DreamRest,11.0,1.0,9.99,20.0,0.0,Mobile App,Los Angeles
2020-07-29,Weight Loss,SlimFast,0.0,1.0,10.99,10.0,0.0,Online,Chicago
2020-09-09,Protein,SuperVita,0.0,0.0,12.5,20.0,0.0,Instore,Los Angeles
2020-09-23,Sleep Aids,SuperVita,47.0,0.0,12.5,25.0,440.625,Mobile App,Chicago
2020-07-29,Weight Loss,PowerFuel,11.0,1.0,12.5,20.0,0.0,Instore,New York
2020-07-22,Vitamins,SlimFast,25.0,1.0,10.99,0.0,274.75,Instore,Los Angeles
2020-03-04,Protein,SuperVita,11.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-07-29,Immunity Boosters,SuperVita,50.0,1.0,9.99,20.0,399.6,Online,Los Angeles
2020-04-08,Weight Loss,SlimFast,0.0,1.0,12.5,20.0,0.0,Online,Houston
2020-02-05,Immunity Boosters,SlimFast,0.0,0.0,10.99,50.0,0.0,Mobile App,Los Angeles
2020-08-19,Sleep Aids,SlimFast,45.0,1.0,15.0,0.0,675.0,Instore,Los Angeles
2020-10-14,Energy Drinks,SlimFast,37.0,1.0,15.0,105.0,-27.75,Online,Houston
2020-07-01,Immunity Boosters,SuperVita,12.0,1.0,12.5,25.0,0.0,Mobile App,Phoenix
2020-09-09,Sleep Aids,SlimFast,0.0,0.0,12.5,25.0,0.0,Instore,Chicago
2020-02-12,Weight Loss,DreamRest,11.0,1.0,9.99,20.0,0.0,Online,Los Angeles
2020-03-04,Immunity Boosters,SlimFast,0.0,2.0,12.5,20.0,0.0,Online,New York
2020-11-18,Weight Loss,ImmunoPro,0.0,1.0,9.99,25.0,0.0,Online,Houston
2020-10-21,Immunity Boosters,ImmunoPro,11.0,1.0,12.5,50.0,0.0,Instore,Houston
2020-09-30,Vitamins,DreamRest,0.0,1.0,10.99,20.0,0.0,Online,New York
2020-10-21,Immunity Boosters,SlimFast,0.0,0.0,10.99,50.0,0.0,Mobile App,New York
2020-06-03,Energy Drinks,SlimFast,0.0,1.0,9.99,50.0,0.0,Online,Phoenix
2020-03-18,Vitamins,MuscleMax,33.0,2.0,10.99,0.0,362.67,Mobile App,Phoenix
2020-08-26,Immunity Boosters,ImmunoPro,45.0,1.0,12.5,25.0,0.0,Instore,New York
2020-12-09,Weight Loss,SuperVita,0.0,2.0,10.99,25.0,0.0,Instore,Houston
2020-10-28,Energy Drinks,SlimFast,0.0,2.0,12.5,20.0,0.0,Online,Los Angeles
2020-10-28,Energy Drinks,MuscleMax,0.0,1.0,15.0,20.0,0.0,Instore,Phoenix
2020-03-18,Sleep Aids,SlimFast,11.0,1.0,12.5,20.0,0.0,Mobile App,Houston
2020-04-08,Protein,DreamRest,11.0,0.0,10.99,20.0,0.0,Instore,Chicago
2020-09-30,Immunity Boosters,SuperVita,31.0,1.0,15.0,25.0,348.75,Mobile App,Phoenix
2020-08-05,Immunity Boosters,ImmunoPro,0.0,1.0,12.5,0.0,0.0,Mobile App,Los Angeles
2020-07-29,Vitamins,DreamRest,11.0,1.0,10.99,20.0,0.0,Mobile App,Chicago
2020-05-20,Vitamins,SlimFast,0.0,2.0,15.0,50.0,0.0,Mobile App,Chicago
2020-09-02,Energy Drinks,SuperVita,40.0,2.0,12.5,25.0,375.0,Online,Houston
2020-07-01,Energy Drinks,DreamRest,26.0,1.0,12.5,50.0,162.5,Instore,Houston
2020-02-12,Protein,SlimFast,0.0,1.0,12.5,25.0,0.0,Online,Chicago
2020-07-01,Sleep Aids,DreamRest,32.0,2.0,12.5,20.0,0.0,Mobile App,New York
2020-06-24,Protein,SuperVita,14.0,1.0,10.99,25.0,115.395,Instore,New York
2020-04-22,Immunity Boosters,ImmunoPro,0.0,1.0,10.99,20.0,0.0,Instore,Houston
2020-09-09,Sleep Aids,PowerFuel,50.0,2.0,15.0,105.0,-37.5,Mobile App,Chicago
2020-12-09,Vitamins,SlimFast,40.0,1.0,12.5,0.0,500.0,Instore,New York
2020-07-01,Immunity Boosters,SlimFast,0.0,1.0,15.0,10.0,0.0,Mobile App,New York
2020-10-14,Energy Drinks,SlimFast,18.0,2.0,12.5,50.0,0.0,Online,Los Angeles
2020-03-11,Vitamins,PowerFuel,0.0,2.0,10.99,10.0,0.0,Instore,Los Angeles
2020-12-02,Weight Loss,SuperVita,2.0,1.0,10.99,0.0,21.98,Mobile App,Chicago
2020-02-05,Weight Loss,ImmunoPro,11.0,2.0,9.99,20.0,0.0,Instore,Chicago
2020-08-19,Vitamins,SuperVita,43.0,2.0,9.99,25.0,322.1775,Mobile App,Phoenix
2020-09-02,Sleep Aids,PowerFuel,38.0,1.0,9.99,50.0,189.81,Instore,Phoenix
2020-06-03,Protein,MuscleMax,29.0,2.0,9.99,20.0,231.768,Instore,Phoenix
2020-01-01,Protein,DreamRest,19.0,1.0,10.99,105.0,-10.44050000000001,Online,Chicago
2020-05-13,Weight Loss,ImmunoPro,11.0,0.0,12.5,20.0,0.0,Instore,Los Angeles
2020-09-02,Protein,PowerFuel,46.0,1.0,12.5,20.0,460.0,Online,Los Angeles
2020-10-07,Immunity Boosters,ImmunoPro,19.0,1.0,12.5,0.0,237.5,Online,Chicago
2020-02-26,Sleep Aids,SuperVita,40.0,2.0,12.5,25.0,0.0,Instore,New York
2020-01-08,Immunity Boosters,SuperVita,0.0,2.0,15.0,10.0,0.0,Instore,Chicago
2020-11-18,Vitamins,PowerFuel,1.0,1.0,15.0,25.0,11.25,Mobile App,Chicago
2020-06-10,Vitamins,DreamRest,11.0,0.0,15.0,20.0,0.0,Online,Los Angeles
2020-08-26,Protein,ImmunoPro,0.0,0.0,12.5,25.0,0.0,Online,Houston
2020-11-25,Protein,SuperVita,0.0,1.0,12.5,25.0,0.0,Online,Phoenix
2020-05-20,Sleep Aids,SuperVita,11.0,2.0,9.99,20.0,0.0,Mobile App,Houston
2020-06-10,Sleep Aids,SlimFast,0.0,1.0,15.0,0.0,0.0,Instore,Phoenix
2020-09-16,Protein,SuperVita,3.0,1.0,12.5,20.0,30.0,Online,Houston
2020-03-11,Sleep Aids,DreamRest,11.0,0.0,15.0,20.0,0.0,Instore,Los Angeles
2020-02-26,Energy Drinks,DreamRest,0.0,0.0,9.99,20.0,0.0,Instore,Chicago
2020-04-22,Weight Loss,SuperVita,36.0,1.0,9.99,10.0,323.676,Mobile App,Chicago
2020-08-26,Sleep Aids,SuperVita,11.0,0.0,12.5,10.0,0.0,Online,Phoenix
2020-04-22,Weight Loss,SuperVita,50.0,1.0,10.99,50.0,274.75,Mobile App,Houston
2020-05-20,Sleep Aids,SlimFast,13.0,1.0,12.5,50.0,81.25,Mobile App,New York
2020-07-01,Vitamins,MuscleMax,0.0,0.0,12.5,10.0,0.0,Online,Houston
2020-02-12,Vitamins,SuperVita,37.0,1.0,12.5,50.0,0.0,Instore,Phoenix
2020-01-22,Immunity Boosters,MuscleMax,0.0,1.0,10.99,25.0,0.0,Instore,New York
2020-06-10,Weight Loss,DreamRest,0.0,1.0,15.0,50.0,0.0,Online,Los Angeles
2020-05-13,Protein,MuscleMax,0.0,1.0,9.99,10.0,0.0,Instore,Houston
2020-09-09,Protein,SlimFast,11.0,1.0,15.0,20.0,0.0,Online,Los Angeles
2020-02-12,Protein,SlimFast,33.0,1.0,12.5,50.0,0.0,Online,New York
2020-05-20,Energy Drinks,DreamRest,27.0,2.0,12.5,10.0,0.0,Mobile App,Houston
2020-06-17,Sleep Aids,ImmunoPro,24.0,1.0,9.99,0.0,239.76,Instore,New York
2020-05-06,Immunity Boosters,PowerFuel,0.0,2.0,12.5,10.0,0.0,Mobile App,New York
2020-12-09,Sleep Aids,ImmunoPro,0.0,0.0,10.99,25.0,0.0,Mobile App,Chicago
2020-02-26,Immunity Boosters,SlimFast,15.0,2.0,10.99,50.0,82.425,Online,Houston
2020-11-18,Energy Drinks,SuperVita,12.0,1.0,10.99,50.0,65.94,Instore,Phoenix
2020-01-15,Immunity Boosters,SlimFast,11.0,2.0,15.0,20.0,0.0,Online,Los Angeles
2020-02-19,Protein,SuperVita,41.0,0.0,15.0,50.0,307.5,Online,New York
2020-08-26,Energy Drinks,SlimFast,11.0,1.0,9.99,20.0,0.0,Mobile App,Los Angeles
2020-04-08,Weight Loss,PowerFuel,9.0,0.0,9.99,50.0,44.955,Instore,New York
2020-09-02,Vitamins,SlimFast,33.0,1.0,12.5,25.0,309.375,Mobile App,Houston
2020-08-05,Immunity Boosters,SlimFast,0.0,1.0,10.99,20.0,0.0,Online,New York
2020-10-28,Vitamins,MuscleMax,43.0,1.0,15.0,20.0,516.0,Instore,New York
2020-06-03,Vitamins,ImmunoPro,11.0,1.0,9.99,50.0,54.945,Instore,Chicago
2020-01-15,Protein,SlimFast,44.0,1.0,10.99,0.0,483.56,Instore,New York
2020-04-15,Protein,ImmunoPro,1.0,0.0,15.0,25.0,11.25,Online,New York
2020-05-27,Immunity Boosters,SlimFast,14.0,1.0,9.99,50.0,69.93,Instore,Chicago
2020-11-04,Vitamins,SlimFast,0.0,2.0,12.5,0.0,0.0,Mobile App,Houston
2020-12-16,Energy Drinks,SuperVita,11.0,0.0,9.99,20.0,0.0,Mobile App,New York
2020-12-02,Sleep Aids,SlimFast,15.0,1.0,10.99,20.0,131.88,Online,Los Angeles
2020-03-18,Weight Loss,SuperVita,0.0,1.0,15.0,20.0,0.0,Online,Los Angeles
2020-11-25,Energy Drinks,DreamRest,23.0,1.0,12.5,20.0,0.0,Online,Phoenix
2020-06-17,Vitamins,ImmunoPro,11.0,2.0,9.99,20.0,0.0,Instore,Los Angeles
2020-11-18,Sleep Aids,SlimFast,0.0,1.0,12.5,25.0,0.0,Mobile App,New York
2020-07-15,Protein,PowerFuel,11.0,1.0,15.0,20.0,0.0,Instore,Chicago
2020-07-08,Protein,PowerFuel,11.0,1.0,12.5,20.0,0.0,Online,Chicago
2020-05-20,Protein,SuperVita,49.0,1.0,9.99,20.0,391.608,Online,Phoenix
2020-03-04,Vitamins,PowerFuel,11.0,1.0,12.5,20.0,0.0,Mobile App,Houston
2020-09-23,Sleep Aids,SuperVita,0.0,1.0,12.5,50.0,0.0,Mobile App,Chicago
2020-11-11,Protein,SlimFast,32.0,1.0,12.5,10.0,360.0,Instore,New York
2020-07-01,Vitamins,ImmunoPro,0.0,1.0,12.5,0.0,0.0,Instore,Chicago
2020-09-30,Energy Drinks,SuperVita,16.0,1.0,10.99,50.0,87.92,Instore,Los Angeles
2020-11-18,Immunity Boosters,SuperVita,11.0,1.0,9.99,20.0,0.0,Online,Houston
2020-08-19,Sleep Aids,SuperVita,36.0,1.0,10.99,10.0,356.076,Mobile App,Chicago
2020-06-24,Energy Drinks,SuperVita,11.0,2.0,12.5,0.0,0.0,Instore,Chicago
